Final Exam II,2.87,Which home style is an adaptation of classical and Georgian styles featuring tall windows and curved stairs?,English colonial,Prairie,Federal,Greek revival,c,
Final Exam II,2.88,What is a narrow window next to an entry door?,Sidelight,Skylight,Dutch window,Slit window,a,
Final Exam II,2.89,The _______ is a measure of efficiency of insulation against heat transfer,I-factor,efficiency factor ,insulation factor,R-factor,d,
Final Exam II,2.90,What is a triangular end wall that is defined by the two slopes of a roof and a line joining the eaves?,Gambrel,Gable,Mansard,Ridge,b,
Final Exam II,2.91,What is a vulcanized sheet of rubber or other seamless material applied to decking called?,Membrane,Slate,Roofing paper,Shingle,a,
Final Exam II,2.92,Which  material was traditionally used for soil stack and soil pipe with joints poured of hot lead?,Galvanized iron,Copper,Cast iron ,Aluminum,c,
Final Exam II,2.93,"Which of the following is a fibrous material that has been wadded together, backed with foil or paper and formed into a roll?",Fiberglass,Foam,Asbestos,Batting,d,
Final Exam II,2.94,The “amount realized from a sale” is also known as the ___________,value gained,net proceeds from sale,profit amount,gross income,b,
Final Exam II,2.95,What is the basic annual deduction for a residential rental property?,2.56%,4.75%,3.64%,5.35%,c,
Final Exam II,2.96,"In identifying net operating income, building repairs and maintenance expense must be deducted from _______.",gross income,depreciation,building reserves,tax liability,a,
Final Exam II,2.97,How can Allison defer her capital gains tax? ,She can use a Section 1058 exchange,She can participate in a stock market exchange,Allison can defer her capital gains tax by using a Section 1031 exchange,Allison cannot defer her capital gains tax,c,
Final Exam II,2.98,How much investment interest on a debt can be deducted from an income property investment?,25% of the net income from the property,"Up to $5,000 for every $10,000 in net income from the property",75% of the net income from the property,Up to the amount of net income received from the property,d,
Final Exam II,2.99,How do you estimate the percentage of annual appreciation?,Multiply the total appreciation by the number of years operated,Divide the total appreciation by the number of years owned,Multiply the last 5 years of appreciation by the number of years rented,Divide the total appreciation by the number of years rented,b,
Final Exam II,2.100,Which of the following closing costs is a seller customarily responsible for?,Existing mortgage payoff ,Home inspection,Home insurance,Appraisal fee,a,
