Principles of Real Estate Practice in Florida,1.84,"Un comprador hace una oferta para comprar una casa y el vendedor acepta la oferta. Ambas partes firman el contrato de venta, pero el comprador no proporciona un depósito de garantía. ¿Cuáles son las obligaciones del vendedor con el comprador? ",Ninguno. No existe un contrato válido ,El vendedor debe dar al comprador la oportunidad de hacer una nueva oferta ,El vendedor debe cumplir con los términos del contrato ,El vendedor debe notificar al comprador por escrito que el comprador está en mora ,A
Principles of Real Estate Practice in Florida,1.85,¿Qué tipo de interés posee el comprador después de que las partes principales firman un contrato de compraventa de bienes raíces? ,Título legal ,Intereses del acreedor prendario ,Intereses restantes ,Título equitativo ,D
Principles of Real Estate Practice in Florida,1.86,¿Cuál de las siguientes opciones está incluida en los derechos de superficie? ,Derechos aéreos ,Derechos del subsuelo ,Derechos de agua ,Derechos mineros ,C
Principles of Real Estate Practice in Florida,1.87,¿En qué tipo de patrimonio revierte la propiedad al otorgante de la herencia si el uso no se ajusta a una condición establecida en la concesión? ,Tarifa simple absoluta ,Patrimonio vitalicio con reversión ,Patrimonio vitalicio con condición posterior ,Tarifa simple anulable ,D
Principles of Real Estate Practice in Florida,1.88,"Si un inquilino ocupa una propiedad arrendada sin el consentimiento del arrendador después de que expira un contrato de arrendamiento, el tipo de propiedad resultante se llama ",una propiedad en sufrimiento ,un patrimonio remanente ,un arrendamiento adverso ,un arrendamiento hostil ,A
Principles of Real Estate Practice in Florida,1.89,Un propietario en común puede ,"vender, gravar o transferir su interés a un tercero sin el consentimiento de los demás propietarios en común ",usar su interés en el patrimonio para gravar todo el patrimonio ,"vender, gravar o transferir su interés solo a los otros propietarios en común ","vender, gravar o transferir su interés sólo con el consentimiento de todos los demás propietarios en común ",A
Principles of Real Estate Practice in Florida,1.90,"Si un copropietario vende su participación a un tercero, ",El nuevo propietario se convierte en copropietario ,El nuevo propietario es un propietario en común ,La tenencia conjunta termina y todos los propietarios se convierten en propietarios en común ,La tenencia conjunta termina y los propietarios deben crear una nueva tenencia conjunta para incluir al nuevo propietario ,B
Principles of Real Estate Practice in Florida,1.91,¿A qué préstamos se aplica la Regulación Z de la Reserva Federal? ,Todos los préstamos ,Todos los préstamos garantizados por bienes inmuebles ,Todos los préstamos garantizados por una residencia ,"Todos los préstamos superiores a $25,000 ",C
Principles of Real Estate Practice in Florida,1.92,"Según la Ley de Igualdad de Oportunidades de Crédito, un prestamista o un agente de bienes raíces que ayuda a un vendedor a calificar a un comprador potencial no puede ",Decir a un solicitante de préstamo rechazado las razones del rechazo ,Pregúntar al comprador/prestatario sobre su religión u origen nacional ,Pregúntar al comprador/prestatario que explique las brechas en su historial de empleo ,Usar un informe de crédito si el solicitante del préstamo disputa alguna información en el informe ,B
Principles of Real Estate Practice in Florida,1.93,"¿Cuánto impuesto intangible se adeudará cuando una persona financie la compra de una casa unifamiliar de $400,000 en Miami con un pago inicial en efectivo de $20,000? ","$8,000 ",$760 ,"$1,330 ","$2,400 ",B
Principles of Real Estate Practice in Florida,1.94,"¿Cuánto impuesto de sello documental se adeudará en el pagaré cuando una persona financie la compra de una casa unifamiliar de $400,000 en Miami con un pago inicial en efectivo de $20,000? ","$8,000 ",$760 ,"$1,330 ","$2,400 ",D
Principles of Real Estate Practice in Florida,1.95,"Durante el período entre la firma del contrato de compraventa y la fecha de cierre, ",El vendedor puede seguir aceptando ofertas por la propiedad ,El vendedor no podrá ocupar ni utilizar el inmueble ,Se espera que el comprador y el vendedor eliminen cualquier contingencia que se indique en el contrato ,El comprador y el vendedor continúan negociando el precio de venta si alguna de las partes no está satisfecha ,C
Principles of Real Estate Practice in Florida,1.96,Una descripción legal de una propiedad es aquella que ,localiza e identifica con precisión los límites de la propiedad y la distingue de todas las demás propiedades ,Identifica con precisión los límites de la propiedad y describe la ubicación y las dimensiones de cualquier mejora en la propiedad ,es aceptada por un topógrafo con licencia como adecuada para su inclusión en una inspección de la propiedad ,Escrito por un abogado con licencia para practicar la ley de bienes raíces en el estado en el que se encuentra la propiedad ,A
Principles of Real Estate Practice in Florida,1.97,¿Qué elemento se incluiría en la Declaración de Divulgación de Transferencia de la Florida? ,Impuestos sobre la propiedad ,Posibles limitaciones federales de construcción ,Derecho del comprador a revisar la prueba de la propiedad legal del vendedor ,Posibles servidumbres ,D
Principles of Real Estate Practice in Florida,1.98,La contraprestación valiosa necesaria para que un contrato sea válido debe ser ,dinero ,algo tangible ,algo específicamente ofrecido a cambio de otra cosa ,algo de igual valor que lo que se recibe a cambio ,C
Principles of Real Estate Practice in Florida,1.99,Un contrato que transmita un interés en bienes raíces debe: ,contener una descripción legal de la propiedad ,estar escrito en un formulario aprobado por el Colegio de Abogados del Estado ,ser nuncupativo u holográfico ,en el plazo de tres días para que sea ejecutable ,A
Principles of Real Estate Practice in Florida,1.100,¿Cuál de los siguientes contratos se puede ceder a otra parte? ,Un acuerdo de listado exclusivo ,Un acuerdo de agencia exclusiva ,Un contrato para la venta de una casa ,Un contrato de trabajo entre un corredor y un asociado de ventas ,C
,,,,,,,
,Final Exam #2,,,,,,
,,,,,,,
Principles of Real Estate Practice in Florida,2.1,La propiedad de Sheryl ha sido embargada debido a la falta de pagos de la hipoteca y la propiedad ha sido transferida a First Second Bank. Este es un ejemplo de ,líneas rojas ,expropiación ,Enajenación involuntaria ,Enajenación voluntaria ,C
Principles of Real Estate Practice in Florida,2.2,¿Cuándo NO se utiliza una escritura para transferir una propiedad a un nuevo propietario? ,Cuando el nuevo propietario haya heredado el inmueble ,Cuando el propietario actual dona la propiedad a una organización benéfica ,Cuando el nuevo propietario haya adquirido el inmueble ,Cuando el propietario actual está regalando la propiedad a otro miembro de la familia ,A
Principles of Real Estate Practice in Florida,2.3,"Si el propietario de la propiedad A tiene una servidumbre ordenada por la corte para conducir a través de la propiedad B porque es la única manera de que A tenga acceso a un camino público, la servidumbre es una ",servidumbre por prescripción ,servidumbre personal ,servidumbre por necesidad ,servidumbre en bruto ,C
Principles of Real Estate Practice in Florida,2.4,Una usurpación es ,una servidumbre que no ha sido registrada en el título de la propiedad gravada ,una intrusión física no autorizada de una propiedad en otra ,Un derecho otorgado por el dueño de una propiedad al propietario de una propiedad contigua para construir una estructura que sobresalga a través de los límites de la propiedad ,Una estructura que no cumple con una ordenanza de zonificación ,B
Principles of Real Estate Practice in Florida,2.5,¿Cómo se termina un gravamen? ,Pago de la deuda cual es objeto del gravamen y registro de la satisfacción ,Transferencia del inmueble que tiene el gravamen ,Registro de otro gravamen que sea superior ,Fallecimiento del embargante o acreedor prendario ,A
Principles of Real Estate Practice in Florida,2.6,"Para crear un contrato de opción de compra ejecutable, debe haber un intercambio de ",una promesa de vender y una promesa de compra ,una contraprestación valiosa y un derecho de compra ,una contraprestación valiosa y una promesa de compra ,un pago inicial y un contrato de venta posfechado ,B
Principles of Real Estate Practice in Florida,2.7,¿Qué es un estado de teoría de gravámenes? ,Un estado en el que un embargante tiene el título legal de una propiedad asegurada ,Un estado en el que una hipoteca se considera un gravamen contra una propiedad ,Un estado que permite a los acreedores de un propietario de bienes raíces registrar gravámenes contra la propiedad del propietario ,Un estado en el que un gravamen se considera como un traspaso ,B
Principles of Real Estate Practice in Florida,2.8,El documento que proporciona evidencia de que una determinada propiedad está pignorada como garantía de un préstamo es el ,escritura fiduciaria o hipoteca ,pagaré ,compromiso de préstamo ,Reconocimiento colateral ,A
Principles of Real Estate Practice in Florida,2.9,¿Cuánto es un punto de descuento? ,.1% del monto del préstamo ,1% del monto del préstamo ,10% del monto del préstamo ,Depende de la tasa de interés y el monto del préstamo ,B
Principles of Real Estate Practice in Florida,2.10,"Para un préstamo que no está respaldado por la Administración Federal de Vivienda o la Administración de Veteranos, y para el cual el prestatario está haciendo un pago inicial de menos del 20%, es probable que el prestamista requiera que el prestatario obtenga ",un acuerdo de subrogación ,Seguro hipotecario privado ,una carta de crédito ,un cofirmante en la nota ,B
Principles of Real Estate Practice in Florida,2.11,Un profesional de bienes raíces que supervisa la operación diaria de una propiedad específica en nombre del propietario es un(a) ,Administrador de propiedades ,Gestor de activos ,Técnico de mantenimiento ,Consultor de gestión ,A
Principles of Real Estate Practice in Florida,2.12,"Si un solicitante fue condenado por un delito 7 años antes de solicitar la licencia, ¿bajo qué circunstancias se le podría negar la licencia al solicitante? ",El solicitante sigue en libertad condicional ,El delito del demandante mostró una falta de buen carácter moral ,El solicitante cumplió condena en la cárcel por el delito ,Bajo ninguna circunstancia se le puede negar una licencia al solicitante después de que hayan pasado 7 años. ,B
Principles of Real Estate Practice in Florida,2.13,¿Para quién Florida renuncia a la tarifa de solicitud de licencia inicial? ,Un miembro de las fuerzas armadas de los EE. UU. actualmente en servicio activo ,El cónyuge sobreviviente de un miembro de las fuerzas armadas que falleció mientras estaba en servicio activo ,Una persona que cumple con los criterios para ser considerada de bajos ingresos ,Un veterano militar que solicitó la licencia dentro de los 5 años posteriores a su baja honorable del servicio activo ,D
Principles of Real Estate Practice in Florida,2.14,"Si un solicitante de licencia está actualmente en período de libertad condicional, ",A él o ella se le negará automáticamente la licencia ,Debe presentar una carta del oficial de libertad condicional que muestre el estado de su libertad condicional ,Debe esperar a que se complete la verificación de antecedentes penales antes de presentar cualquier documentación ,él o ella debe esperar hasta que termine el período de prueba antes de solicitar la licencia ,B
Principles of Real Estate Practice in Florida,2.15,"Si el DBPR no aprueba o rechaza una solicitud de licencia dentro de los 60 días, ¿qué sucederá? ",La solicitud se aprueba automáticamente ,La solicitud se deniega automáticamente ,El Departamento debe notificar al solicitante que el plazo de 60 días ha sido extendido ,"No pasará nada, ya que el Departamento tiene 90 días para aprobar o denegar las solicitudes ",D
Principles of Real Estate Practice in Florida,2.16,"Durante un conflicto sobre el desembolso de los fondos de custodia, ¿bajo qué condición se solicitaría una sentencia declaratoria? ",Cuando el corredor reclama parte de los fondos de depósito en garantía ,Cuando los fondos están en manos de un abogado ,Cuando los fondos están en manos de una compañía de títulos ,Cuando terceros árbitros actúen como jueces ,A
Principles of Real Estate Practice in Florida,2.17,¿Cuál de las siguientes situaciones no requiere que el corredor notifique al FREC sobre el desembolso de los fondos de depósito en garantía? ,"El vendedor no cumple con el cronograma de cierre, pero no proporciona al corredor instrucciones de desembolso ","Tanto el vendedor como el comprador proporcionan instrucciones de desembolso, pero las instrucciones son diferentes ",El comprador no cumple con las disposiciones de financiamiento dentro del contrato de venta ,La transacción no se cierra y el comprador no responde a las solicitudes del corredor para las instrucciones de desembolso ,C
Principles of Real Estate Practice in Florida,2.18,¿Cuál de las siguientes acciones de compensación es ilegal? ,Un licenciatario acepta un regalo de una empresa de tasación por referir clientes a esa empresa ,Un licenciatario paga a un agrimensor de propiedades por proporcionar regularmente servicios de topografía ,Un administrador de propiedades paga una tarifa de referencia de $25 a un inquilino por referir a un posible inquilino ,Un licenciatario informa a todas las partes involucradas antes de aceptar un soborno de un prestamista hipotecario ,A
Principles of Real Estate Practice in Florida,2.19,¿Cuál de las siguientes entidades no puede registrarse como corretaje? ,Corporación sin fines de lucro ,Sociedad de responsabilidad limitada ,Fideicomiso comercial ,Empresa unipersonal ,C
Principles of Real Estate Practice in Florida,2.20,La duplicación de registros de corretaje está prohibida cuando: ,realizado por un asistente sin licencia ,hecho por un asociado de ventas que está cambiando de empleador ,no autorizado por el corredor empleador ,a solicitud de la FREC ,B
Principles of Real Estate Practice in Florida,2.21,¿Cuál de las siguientes opciones describe mejor el principio de valor de la anticipación? ,Cuando un inversionista anticipa un aumento de valor debido a la división de una gran parcela de tierra en parcelas más pequeñas ,Cuando un inversionista anticipa un aumento de valor al combinar propiedades pequeñas en una propiedad grande ,Cuando un inversor anticipa un determinado flujo de ingresos de una propiedad de inversión durante un período de tenencia ,Cuando un inversionista espera un aumento de valor de una mejora determinada para el hogar ,C
Principles of Real Estate Practice in Florida,2.22,Uno de los puntos fuertes del enfoque de comparación de ventas es que ,tiene en cuenta el valor de inversión de la propiedad en cuestión ,revela el margen de beneficio del constructor o promotor del inmueble en cuestión ,descubre el valor subyacente de la propiedad en cuestión aparte de la influencia de las propiedades competidoras ,tiene en cuenta el valor competitivo de los servicios específicos de la propiedad en cuestión ,D
Principles of Real Estate Practice in Florida,2.23,"Al realizar ajustes en dólares en el enfoque de comparación de ventas, el tasador ",agrega valor a un comparable que es inferior a la propiedad en cuestión ,agrega valor a la propiedad en cuestión si es inferior a una comparable ,resta valor a un comparable que es inferior a la propiedad en cuestión ,resta valor a la propiedad en cuestión si es inferior a una comparable ,A
Principles of Real Estate Practice in Florida,2.24,"Una casa está siendo tasada utilizando el enfoque de comparación de ventas. La casa tiene tres dormitorios, dos baños y un patio. El tasador selecciona una casa comparable que tiene tres dormitorios, 2.5 baños y sin patio. La casa comparable se acaba de vender por 100.000 dólares. Un medio baño está valorado en $5,000 y un patio en $1,000. Suponiendo que todo lo demás es igual, ¿cuál es el valor ajustado del comparable? ","$100,000 ","$104,000 ",96.000 dólares ,"$106,000 ",C
Principles of Real Estate Practice in Florida,2.25,El principio que subyace a la depreciación por deterioro físico es el siguiente: ,"Eventualmente, una propiedad pierde todo su valor ",Una propiedad pierde una parte de su valor cada año debido a la obsolescencia económica ,Una propiedad pierde el mismo incremento de valor cada año a lo largo de la vida económica de la propiedad ,El valor perdido por depreciación es incurable ,C
Principles of Real Estate Practice in Florida,2.26,"Si la Ley de Procedimientos de Liquidación de Bienes Raíces se aplica a una transacción, el prestamista debe ",dar al vendedor un folleto que describa los costos y procedimientos de liquidación ,usar un formulario prescrito para revelar los costos de liquidación al comprador ,firmar un acuerdo con el vendedor y el comprador para que actúen como agente de cierre ,permitir que el comprador inspeccione el estado de cuenta de cierre al menos una semana antes de la fecha de cierre ,B
Principles of Real Estate Practice in Florida,2.27,"Si un artículo que se va a prorratear afecta al comprador y al vendedor, y no a terceros, ¿cuál de las siguientes afirmaciones es verdadera? ",El artículo debe ser prorrateado y registrado como un débito a una parte y un crédito a la otra parte por el mismo monto ,El artículo debe ser prorrateado y registrado como un débito a una de las partes; el resto se registra como crédito a la otra parte ,"La parte a la que se le debe dinero recibe un crédito por la totalidad del artículo, y la parte que debe dinero recibe un débito por el monto prorrateado ",La parte que debe dinero recibe un débito por la parte adeudada y un crédito por la parte que no se debe ,A
Principles of Real Estate Practice in Florida,2.28,"Un vendedor recibió un pago de alquiler de $100 por adelantado. Al cierre, el vendedor ha ""ganado"" solo $32 de este alquiler. ¿Qué debe aparecer en la declaración final? ",Un débito al vendedor y un crédito al comprador por $32 ,Un débito al vendedor por $68 y un crédito al comprador por $32 ,Un débito al vendedor por $32 y un crédito al comprador por $100 ,Un débito al vendedor y un crédito al comprador por $68 ,D
Principles of Real Estate Practice in Florida,2.29,"Si el precio de un artículo está aumentando, por lo general se puede suponer que ",La demanda del artículo está disminuyendo en relación con la oferta del artículo ,La demanda del artículo está aumentando en relación con la oferta del artículo ,La oferta del artículo está aumentando ,La demanda del artículo y la oferta del artículo están aumentando ,B
Principles of Real Estate Practice in Florida,2.30,"Una persona pagó $150,000 por un apartamento con la intención de alquilarlo por $1,000 al mes. El principio económico que llevó a la persona a pagar este precio en función de la capacidad de la propiedad para generar estos ingresos futuros se conoce como ",sustitución ,anticipación ,oferta y demanda ,utilidad,B
Principles of Real Estate Practice in Florida,2.31,¿Quién puede estar exento de completar los requisitos de educación previa a la licencia de Florida? ,Cualquier no residente que solicite una licencia en Florida ,Cualquier miembro de las fuerzas armadas de los EE. UU ,Cualquier persona con un título universitario de 4 años en bienes raíces ,Cualquier cónyuge de un veterano militar de los EE. UU ,C
Principles of Real Estate Practice in Florida,2.32,Florida tiene el mandato de otorgar licencias recíprocas a los miembros de las fuerzas armadas de los EE. UU. bajo ,un Acuerdo de Licencia Recíproca ,un Acuerdo de Reconocimiento Mutuo ,la Ley de Oportunidades Ocupacionales ,Proyecto de Ley 455 de la Cámara de Representantes ,C
Principles of Real Estate Practice in Florida,2.33,Todos los licenciatarios deben completar la educación continua cada período de licencia que incluye 3 horas de ,Matemáticas Inmobiliarias ,los Principios y Prácticas de los Bienes Raíces ,Tasaciones ,Ley básica ,D
Principles of Real Estate Practice in Florida,2.34,Las normas aprobadas por el FREC están contenidas en el ,F.S. Capítulo 120 ,F.S. Capítulo 475 ,Capítulo 61J2 del Código Administrativo de la Florida ,F.S. Capítulo 455 ,C
Principles of Real Estate Practice in Florida,2.35,Carol es una corredora que limita su práctica de bienes raíces a parques de casas móviles. El FREC impuso recientemente una multa disciplinaria a Carol por una violación de las reglas administrativas. ¿Qué pasa después? ,La licencia de Carol ahora quedará anulada y sin efecto ,A Carol ya no se le permitirá practicar ,"El FREC debe notificar la infracción a la División de Condominios, Tiempos Compartidos y Casas Móviles de la Florida ","La División de Condominios, Tiempos Compartidos y Casas Móviles de la Florida debe denegar la solicitud de renovación de la licencia de Carol ",C
Principles of Real Estate Practice in Florida,2.36,Ciertas clases de propietarios y tipos de bienes están exentos o inmunes a los impuestos sobre bienes inmuebles. Las categorías protegidas incluyen: ,propiedades recreativas ,propiedades de una agencia gubernamental ,propiedades que cumplen con la Ley de Estadounidenses con Discapacidades ,Inmuebles ocupados por familias monoparentales ,B
Principles of Real Estate Practice in Florida,2.37,¿Qué es una escritura fiscal? ,Un instrumento de traspaso de una propiedad que se vende para hacer cumplir un gravamen fiscal ,Un documento registrado en los registros de títulos que muestra que se han pagado los impuestos sobre la propiedad ,Un aviso a un propietario de que se ha ingresado un gravamen fiscal contra la propiedad ,Un documento que otorga a una autoridad municipal el poder de cobrar una factura de impuestos individual ,A
Principles of Real Estate Practice in Florida,2.38,"En el desarrollo de tierras, un compromiso de préstamo de retiro se puede describir mejor como ",La promesa de un prestamista de emitir un préstamo a 30 años a un comprador de vivienda nueva a una tasa de interés determinada ,La aprobación de un prestamista para emitir un nuevo préstamo a un prestatario aprobado a una tasa que el prestatario puede mostrar a otros prestamistas ,La promesa de un prestamista permanente de refinanciar el préstamo para la construcción de un proyecto determinado con un préstamo a largo plazo ,Un préstamo que refinancia un grupo de propiedades con un solo desembolso de préstamo ,C
Principles of Real Estate Practice in Florida,2.39,"Para obtener un cambio de zonificación para una propiedad en particular, por ejemplo, de residencial a comercial, el propietario de una propiedad le pediría a la junta de zonificación un(a) ",enmienda ,excepción especial ,aprobación de la plataforma ,ordenanza especial ,A
Principles of Real Estate Practice in Florida,2.40,"Entre otras disposiciones, la Ley del Superfondo (CERCLA) y la Ley de Enmienda y Reautorización del Superfondo de 1986 disponían lo siguiente: ",Los grandes proyectos de desarrollo se someten a un estudio de impacto ambiental inmediatamente después de la finalización de la construcción ,Los usuarios industriales de bienes raíces cumplen con los estándares de calidad del aire ,"la EPA daría ayuda financiera a los propietarios de viviendas para remediar cualquier situación peligrosa que resulte del radón, el asbesto o la pintura a base de plomo ",Las partes responsables de la eliminación inadecuada de desechos peligrosos podrían ser cobradas por los costos de limpieza ,D
Principles of Real Estate Practice in Florida,2.41,¿Cuál de las siguientes acciones representa publicidad discriminatoria? ,Informar a los posibles compradores sobre los aspectos positivos y negativos de un determinado vecindario ,Decirle a un posible vendedor que ahora sería un buen momento para poner una propiedad en el mercado ,Anunciar una propiedad como disponible para individuos de una raza en particular ,Decirle a un posible comprador que el agente está demasiado ocupado para mostrarle personalmente las propiedades en un día determinado ,C
Principles of Real Estate Practice in Florida,2.42,¿Cuál de las siguientes acciones está permitida por las leyes federales de vivienda justa? ,"Un corredor, siguiendo las instrucciones del vendedor, anuncia la propiedad como para la venta solo a familias cristianas ","Un vendedor de viviendas, actuando sin un corredor, coloca un letrero de ""se vende, solo para hombres solteros maduros"" frente a la casa ","El propietario de cuatro casas de alquiler anuncia una de las propiedades en alquiler ""a parejas casadas, sin hijos, sin mascotas"". ",El propietario de un dúplex que reside en una de las unidades se niega a alquilar la otra unidad a un no cristiano ,D
Principles of Real Estate Practice in Florida,2.43,May Southfeldt cree que un agente de bienes raíces le ha impedido ver cierta propiedad en alquiler porque es mujer. ¿Qué acciones debe tomar si quiere satisfacción legal por su queja? ,Presentar cargos de discriminación ilegal ante el departamento de policía que tiene jurisdicción sobre el área local ,Presentar una queja ante el HUD y/o presentar una demanda contra las partes infractoras en un tribunal estatal o federal dentro del período de tiempo prescrito ,Espere dos años y luego presente una demanda civil en un tribunal federal ,Presentar una demanda civil en un tribunal federal para obligar a HUD a hacer cumplir la Ley de Enmiendas a la Vivienda Justa de 1988 ,B
Principles of Real Estate Practice in Florida,2.44,"¿Cuál de las siguientes afirmaciones es pertinente para el significado de "" cláusula de anulación ""? ",Prohibir a un prestatario transmitir una propiedad hipotecada sin divulgarla al prestamista ,Cambiar la prioridad de gravamen de un préstamo garantizado a una posición más baja ,Sustituir un inmueble como garantía de un préstamo por otro inmueble ,Completar las obligaciones del préstamo y recibir una certificación de la satisfacción hipotecaria por parte de un prestamista ,D
Principles of Real Estate Practice in Florida,2.45,"El ""conjunto de derechos"" se refiere a un conjunto de derechos ",disfrutado por el propietario de un inmueble ,que es inseparable de una parcela de bienes inmuebles ,garantizado a los ciudadanos por la Declaración de Independencia ,especificado en una escritura o contrato de tierras ,A
Principles of Real Estate Practice in Florida,2.46,"Si una relación de agencia termina porque una de las partes incumplió, ¿cuál de las siguientes afirmaciones es verdadera? ",Se extinguen todas las obligaciones ,Ambas partes deben continuar cumpliendo con todas las obligaciones del acuerdo ,La parte incumplidora puede tener una responsabilidad financiera ,La parte perjudicada no tiene derecho a reclamar a la parte incumplidora ,C
Principles of Real Estate Practice in Florida,2.47,Entre los deberes fiduciarios impuestos a un agente de bienes raíces se encuentra el requisito de ,Rechazar ofertas que el agente sabe que serán inaceptables para el mandante ,Presentar todas las ofertas al mandante ,Aconseje al mandante que no acepte una oferta que esté por debajo del precio total ,Avisar a un prospecto que el mandante no aceptará la oferta del prospecto para obtener una mejor oferta ,B
Principles of Real Estate Practice in Florida,2.48,"Si un comprador potencial revela sus calificaciones financieras al agente del vendedor, el agente está obligado a ",Mantenera la información confidencial ,Revelar la información al agente del comprador ,Revelar la información al vendedor ,Verificar las declaraciones del comprador antes de divulgarlas al cliente ,C
Principles of Real Estate Practice in Florida,2.49,¿Cuál de las siguientes es una situación de doble agencia? ,Dos agentes comparten el derecho exclusivo de representar al mismo cliente ,Un agente representa a ambas partes en una transacción ,Un agente de ventas de una correduría trabaja con un agente de venta de otra correduría para completar una transacción ,Un agente representa a dos vendedores al mismo tiempo ,B
Principles of Real Estate Practice in Florida,2.50,¿En cuál de las siguientes situaciones de contacto se esperaría que el agente de un vendedor revelara sus relaciones de agencia? ,El agente está mostrando la propiedad del cliente a un posible comprador ,El agente le cuenta a un conocido en una fiesta sobre la propiedad del cliente ,El agente responde preguntas sobre la propiedad del cliente para una persona que llama por teléfono y responde a un anuncio en el periódico ,El agente está mostrando a un comprador potencial casas en un cierto rango de precios en el libro de listados múltiples ,A
Principles of Real Estate Practice in Florida,2.51,La Ley de Igualdad de Oportunidades de Crédito prohíbe a un prestamista ,Rechazar un préstamo porque la propiedad está ubicada en un área determinada ,incluyendo los ingresos del trabajo por cuenta propia en los ingresos calificados del prestatario ,Requerir que ambos cónyuges firmen el formulario de solicitud de préstamo ,Rechazar un préstamo porque un prestatario tiene un informe de crédito defectuoso ,A
Principles of Real Estate Practice in Florida,2.52,Un préstamo hipotecario convencional es aquel que es ,respaldado por la Asociación Hipotecaria Nacional Federal ,asegurado bajo la Sección 203(b) del programa de préstamos de la Administración Federal de Vivienda ,garantizado por la Asociación Hipotecaria Nacional del Gobierno ,no está asegurado por la FHA ni garantizado por el VA ,D
Principles of Real Estate Practice in Florida,2.53,¿Cuál de las siguientes opciones describe un acuerdo del vendedor de financiamiento hipotecario de dinero para la compra? ,Un banco le da al comprador un préstamo hipotecario senior que cubre completamente el costo de comprar la propiedad ,El comprador le da al vendedor una hipoteca y un pagaré como parte del precio de compra de la propiedad ,Un fideicomiso de tierras mantiene el título de la propiedad mientras el comprador realiza pagos periódicos a plazos al vendedor ,El vendedor utiliza el dinero de la compra obtenido del préstamo hipotecario del comprador para pagar el saldo pendiente del préstamo del vendedor ,B
Principles of Real Estate Practice in Florida,2.54,"Un prestatario de un préstamo de $95,000 solo con intereses realiza pagos anuales de intereses de $8,312.50. ¿Qué tasa de interés está pagando el prestatario? ",8.75% ,7.29% ,.729 %. ,9.125% ,A
Principles of Real Estate Practice in Florida,2.55,La diferencia entre lo que un prestatario tiene que pagar para comprar una propiedad y la cantidad que un prestamista prestará por la propiedad es la ,relación préstamo-valor ,margen de beneficio del prestamista ,pago inicial del comprador ,comisión de originación ,C
Principles of Real Estate Practice in Florida,2.56,La cuestión de quién posee el título de una propiedad es generalmente una función de: ,quién tiene una factura de venta de la propiedad ,quién tiene la posesión física de la propiedad ,quién tiene la mejor evidencia de propiedad ,quién tiene una escritura de la propiedad ,C
Principles of Real Estate Practice in Florida,2.57,El tipo de escritura que ofrece al concesionario la protección más completa contra las reclamaciones sobre el título es la,Escritura de garantía general ,Escritura de garantía especial ,Escritura de renuncia ,Negociar y defender la escritura ,A
Principles of Real Estate Practice in Florida,2.58,"Si el propietario de un bien inmueble fallece sin dejar testamento y sin herederos legales, ¿qué pasará generalmente con la propiedad? ",Revertirá al estado o condado por reversión ,Se transferirá al albacea del difunto ,Se dividirá a partes iguales entre los propietarios de las fincas colindantes ,Se convertirá en una servidumbre pública ,A
Principles of Real Estate Practice in Florida,2.59,El tipo de contrato de arrendamiento en el que el arrendador paga todos los gastos operativos de la propiedad es un ,arrendamiento bruto ,arrendamiento de propiedad,Arrendamiento índice ,arrendamiento neto ,A
Principles of Real Estate Practice in Florida,2.60,El mapa de propósito especial que muestra todas las parcelas dentro de una ciudad y se utiliza para evaluar la propiedad se denomina ,Mapa de la parcela ,Mapa catastral ,Mapa fiscal ,Mapa topográfico ,C
Principles of Real Estate Practice in Florida,2.61,"Cuando el DBPR completa su investigación de quejas, ¿qué acción se lleva a cabo a continuación? ",Se emite una orden final ,Se emite una carta de incumplimiento ,Se presenta un informe de investigación al Panel de Causa Probable ,Se presenta una orden recomendada al FREC ,C
Principles of Real Estate Practice in Florida,2.62,¿Qué parte del proceso de queja es confidencial y no está abierta al público? ,La investigación del DBPR ,Los procedimientos de causa probable ,La denuncia formal ,La audiencia formal ,B
Principles of Real Estate Practice in Florida,2.63,"Las reclamaciones múltiples de pagos del Fondo de Recuperación basadas en la misma transacción se limitan a un total de ________ independientemente del número de reclamaciones, reclamantes o parcelas de tierra involucradas ","$25,000 ","$50,000 ","$100,000 ","$150,000 ",B
Principles of Real Estate Practice in Florida,2.64,"Excepto en casos de emergencia, los propietarios deben avisar a los inquilinos al menos __________ antes de ingresar a la unidad de alquiler para hacer reparaciones ",12 horas ,24 horas ,36 horas ,48 horas ,A
Principles of Real Estate Practice in Florida,2.65,Las clases protegidas contra la discriminación por la Ley de Vivienda Justa de 1968 son: ,solo raza ,religión y género solamente ,"raza, color, religión y origen nacional ",edad y sexo solamente ,C
Principles of Real Estate Practice in Florida,2.66,El esposo de Sue en servicio activo fue asesinado en Afganistán en julio de 2016. La licencia de bienes raíces de Sue se renovará en enero de 2020. ¿Qué exenciones de renovación de licencia están disponibles para Sue? ,Estará exenta de pagar una cuota de renovación ,Estará exenta de los requisitos de educación continua ,Estará exenta de todos los requisitos de renovación ,Ninguna; El esposo en servicio activo de Sue murió más de 2 años antes de la fecha de renovación de su licencia ,D
Principles of Real Estate Practice in Florida,2.67,Se utiliza una licencia de grupo ,Cuando varios asociados de ventas atienden al mismo cliente ,Cuando un corredor emplea a varios asociados de ventas y corredores ,"Cuando un propietario/desarrollador posee propiedades a través de múltiples entidades, todas controladas por el mismo individuo ",Cuando una corporación o sociedad es propietaria de varias propiedades y emplea a varios corredores que manejan esas propiedades para la venta o el arrendamiento ,C
