Florida Real Estate Postlicensing for Sales Associates,8.8,"In a strict foreclosure, what happens first?",The lender files suit in court,The legal title gets transferred to the lender,The lender gives the borrower official notice,The owner is given a period of time to repay the amounts owed,c,
Florida Real Estate Postlicensing for Sales Associates,8.9,"In a short sale, who determines the approved sale price?",The lender determines the short sale price,The listing agent determines the short sale price,The broker determines the short sale price,The seller determines the short sale price,a,
Florida Real Estate Postlicensing for Sales Associates,8.10,Who submits the BPO in a short sale?,The buyer’s agent,The listing agent,The seller,The appraiser,b,
Florida Real Estate Postlicensing for Sales Associates,9.1,Price is best described as,what suppliers charge for goods and services,the amount of money consumers are willing to pay for a product or service,the amount of money a buyer and seller agree to exchange to complete a transaction,a control placed on prices by the federal government,c,
Florida Real Estate Postlicensing for Sales Associates,9.2,Four principal determinants of value underlying the price for a product are,"durability, quality, scarcity, and materials","desire, utility, scarcity, and purchasing power","popularity, utility, quality, and discount","desire, costs, convenience, and time",b,
Florida Real Estate Postlicensing for Sales Associates,9.3,"A town has a rapidly growing population, but there are no longer any vacant lots around the lake to build more houses. In this case, it is likely that the price of existing homes on the lake","will stabilize, since the population must stabilize",will increase,"will decline, since no further building can take place",will not show any predictable movement,b,
Florida Real Estate Postlicensing for Sales Associates,9.4,"If there is a significant undersupply of homes in a market, construction will tend to increase. This is an example of",supply outstripping demand,overpricing products,the price mechanism,the market tending toward equilibrium,d,
Florida Real Estate Postlicensing for Sales Associates,9.5,"If commercial real estate rental prices are falling in a market, it is likely that",demand has outstripped supply of space,the market is in equilibrium,the market is over-supplied,employment is increasing,c,
Florida Real Estate Postlicensing for Sales Associates,9.6,Which of the following is an important economic characteristic of real estate?,The demand must literally come to the supply,Real estate is a highly liquid product,The product is quick to adapt to market changes,The market is centralized,a,
Florida Real Estate Postlicensing for Sales Associates,9.7,The foremost factor contributing to commercial and residential demand in a market is,marketing,base employment,existing supply of properties,household income,b,
Florida Real Estate Postlicensing for Sales Associates,9.8,A construction boom in a market is an indication that prices,have been increasing,have been declining,have been in equilibrium,have exceeded supply,a,
Florida Real Estate Postlicensing for Sales Associates,9.9,A local government could stimulate the real estate market by,increasing labor costs and curbing the money supply,increasing taxes and interest rates,declaring a moratorium on construction,expanding the sewer system,d,
Florida Real Estate Postlicensing for Sales Associates,9.10,Two important concerns of retail property users are,trade area population and spending patterns,quality of life and dwelling amenities,costs of occupancy and building efficiency,environmental regulations and access by suppliers,a,
Florida Real Estate Postlicensing for Sales Associates,9.11,Two important concerns of office property users are,trade area population and visibility,convenience and neighborhood make-up,costs of occupancy and building efficiency,environmental regulations and zoning,c,
Florida Real Estate Postlicensing for Sales Associates,9.12,What is a property’s trading price?,The final price both buyer and seller agree to,The preliminary asking price,The initial bidding price,The amount a buyer offers,a,
Florida Real Estate Postlicensing for Sales Associates,9.13,"A market tends toward a state of ________ in which supply equals demand, and price, cost, and value are identical",tranquility,equilibrium,equality,justness,b,
Florida Real Estate Postlicensing for Sales Associates,9.14,What is a distinguishing feature of real estate?,Real estate has no utility value,The demand does not come to supply,It is quick to respond to market imbalances,Real estate is illiquid,d,
Florida Real Estate Postlicensing for Sales Associates,9.15,"If supply increases relative to demand, the price _____",stays the same,increases,decreases,multiplies,c,
Florida Real Estate Postlicensing for Sales Associates,9.16,What drives demand for real estate of all types?,Stock market,Employment,Tourism,Neighborhood quality,b,
Florida Real Estate Postlicensing for Sales Associates,9.17,Two similar parcels of real estate generally have ___________ because of the uniqueness of real property,comparable,increasing values,differing values,homogeneous values,c,
Florida Real Estate Postlicensing for Sales Associates,10.1,"As a component of real estate value, the principle of substitution suggests that","if two similar properties are for sale, a buyer will purchase the cheaper of the two","if one of two adjacent homes is more valuable, the price of the other home will tend to rise","if too many properties are built in a market, the prices will tend to go down",people will readily move to another home if it is of equal value,a,
Florida Real Estate Postlicensing for Sales Associates,10.2,Highest and best use of a property is that use which,"is physically and financially feasible, legal, and the most productive","is legal, feasible, and deemed the most appropriate by zoning authorities",entails the largest building that zoning ordinances will allow developers to erect,conforms to other properties in the area,a,
Florida Real Estate Postlicensing for Sales Associates,10.3,The concept of market value is best described as,"the price a buyer will pay for a property, assuming other similar properties are within the same price range","the price an informed, unhurried seller will charge for a property assuming a reasonable period of exposure with other competing properties","the price a buyer and seller agree upon for a property assuming stable interest rates, appreciation rates, and prices of other similar properties","the price that a willing, informed, and unpressured seller and buyer agree upon for a property assuming a cash price and the property's reasonable exposure to the market",d,
Florida Real Estate Postlicensing for Sales Associates,10.4,A significant difference between an appraisal and a broker's opinion of value is,the appraiser tends to use only one or two of the approaches to value,the broker may not be a disinterested party,the broker is subject to government regulation in generating the opinion,the appraiser uses less current market data,b,
Florida Real Estate Postlicensing for Sales Associates,10.5,A notable weakness of the sales comparison approach to value is that,there may be no recent sale price data in the market,the approach is not based on the principle of substitution,"the approach is only accurate with unique, special purpose properties","sale prices cannot be compared, since all real estate is different",a,
Florida Real Estate Postlicensing for Sales Associates,10.6,The steps in the market data approach are,"choose nearby comparables, adjust the subject for differences, estimate the value","gather relevant price data, apply the data to the subject, estimate the value","select comparable properties, adjust the comparables, estimate the value","identify previous price paid, apply an appreciation rate, estimate the value",c,
Florida Real Estate Postlicensing for Sales Associates,10.7,"In the sales comparison approach, an adjustment is warranted if",the buyer obtains conventional financing for the property,the seller offers below-market seller financing,"a comparable is located in another, albeit similar neighborhood",one property has a hip roof and the other has a gabled roof,b,
Florida Real Estate Postlicensing for Sales Associates,10.8,"To complete the sales comparison approach, the appraiser",averages the adjustments,weights the comparables,discards all comparables having a lower value,identifies the subject's value as that of the nearest comparable,b,
Florida Real Estate Postlicensing for Sales Associates,10.9,One weakness of the cost approach for appraising market value is that,builders may not pay market value for materials or labor,market value is not always the same as what the property cost,comparables used may not have similar quality of construction,new properties have inestimable costs and rates of depreciation,b,
Florida Real Estate Postlicensing for Sales Associates,10.10,The cost of constructing a functional equivalent of a subject property is known as,reproduction cost,replacement cost,restitution cost,reconstruction cost,b,
Florida Real Estate Postlicensing for Sales Associates,10.11,An office building lacks sufficient cooling capability to accommodate modern computer equipment. This is an example of,physical deterioration,economic obsolescence,incurable depreciation,functional obsolescence,d,
Florida Real Estate Postlicensing for Sales Associates,10.12,A home is located in a neighborhood where homeowners on the block have failed to maintain their properties. This is an example of,curable external obsolescence,incurable economic obsolescence,functional obsolescence,physical deterioration,b,
Florida Real Estate Postlicensing for Sales Associates,10.13,"In appraisal, loss of value in a property from any cause is referred to as",deterioration,obsolescence,depreciation,deflation,c,
Florida Real Estate Postlicensing for Sales Associates,10.14,The first two steps in the cost approach are to estimate the value of the land and the cost of the improvements. The remaining steps are,"estimate depreciation, subtract depreciation from cost, and add back the land value","subtract deterioration from cost, estimate land depreciation, and total the two values","estimate depreciation of land and improvements, subtract from original cost","estimate obsolescence, subtract from the cost of land and improvements",a,
Florida Real Estate Postlicensing for Sales Associates,10.15,"The roof of a property cost $10,000. The economic life of the roof is 20 years. Assuming the straight-line method of depreciation, what is the depreciated value of the roof after 3 years?","$10,000 ","$8,500 ","$7,000 ","$1,500 ",b,
Florida Real Estate Postlicensing for Sales Associates,10.16,The income capitalization approach to appraising value is most applicable for which of the following property types?,Single family homes,Apartment buildings,Undeveloped land,Churches,b,
Florida Real Estate Postlicensing for Sales Associates,10.17,The steps in the income capitalization approach are:,"estimate gross income, multiply times the gross income multiplier","estimate effective income, subtract tax, apply a capitalization rate","estimate net income, and apply a capitalization rate to it","estimate potential income, apply a capitalization rate to it",c,
Florida Real Estate Postlicensing for Sales Associates,10.18,Net operating income is equal to,gross income minus potential income minus expenses,effective gross income minus debt service,potential gross income minus vacancy and credit loss minus expenses,effective gross income minus vacancy and credit loss,c,
Florida Real Estate Postlicensing for Sales Associates,10.19,"If net income on a property is $20,000 and the cap rate is 5%, the value of the property using the income capitalization method is","$100,000 ","$400,000 ","$1,000,000 ","$4,000,000 ",b,
Florida Real Estate Postlicensing for Sales Associates,10.20,The principal shortcoming of the gross rent multiplier approach to estimating value is that,numerous expenses are not taken into account,the multiplier does not relate to the market,the method is too complex and cumbersome,the method only applies to residential properties,a,
Florida Real Estate Postlicensing for Sales Associates,10.21,"If the monthly rent of a property is $3,000, and the gross rent multiplier (GRM) is 80.  The formula for value using the GRM is (gross rent x multiplier = value)  Therefore , what is the value of the property?","$45,000 ","$240,000 ","$267,000 ","$288,000 ",b,
Florida Real Estate Postlicensing for Sales Associates,10.22,"If total adjustments create a large dollar amount between the sale price and the adjusted value, the comparable is _____ indicator of value",a better,a perfect,a poorer,not an,c,
Florida Real Estate Postlicensing for Sales Associates,10.23,The principle of _______ focuses on the degree to which a particular improvement affects market value of the overall property,highest and best,contribution,change,conformity,b,
Florida Real Estate Postlicensing for Sales Associates,10.24,What supply-demand conditions indicate a scarcity in available properties?,When supply exceeds demand,When real estate values drop,When demand and supply are equivalent,When demand exceeds supply,d,
Florida Real Estate Postlicensing for Sales Associates,10.25,Which value principle states that there is a use for a property that produces the greatest income and return?,Anticipation principle,Progression principle,Highest and best use principle,Income principle,c,
Florida Real Estate Postlicensing for Sales Associates,11.1,"All investors desire their investments to increase in value. However,",the degree of return is inversely related to the degree of risk,"the more the investor stands to gain, the greater the risk that the investor may lose",investments requiring intense management have lesser returns,"the more liquid an investment is, the greater the chances are that the investment will not appreciate",b,
Florida Real Estate Postlicensing for Sales Associates,11.2,Two of the rewards that investments offer are,income and tax benefits,negative leverage and appreciation,appreciation and taxation,positive leverage and prestige,a,
Florida Real Estate Postlicensing for Sales Associates,11.3,An investor invests in fifteen diversified bond funds. This is an example of an investment in,money,equity,debt,real estate,c,
Florida Real Estate Postlicensing for Sales Associates,11.4,"A real estate investment can take a long period of time to sell. For the investor, this means that real estate is",management intensive,insensitive to marketing,vulnerable to seller's markets,relatively illiquid,d,
Florida Real Estate Postlicensing for Sales Associates,11.5,"Compared to a stock portfolio, a real estate investment would be considered",a riskier investment,a more management-intensive investment,a shorter-term investment,a more leveraged investment,b,
Florida Real Estate Postlicensing for Sales Associates,11.6,"Six investors purchase a shopping center. One investor manages the tenants and another handles the marketing and leasing. Two investors manage accounting and finance, and the remaining two run the management office. This is a possible example of",a general partnership,a limited partnership,a real estate investment trust,an investment conduit,a,
Florida Real Estate Postlicensing for Sales Associates,11.7,Taxable income produced by an income property is,gross income minus expenses plus land and building depreciation,gross income minus expenses minus land and building depreciation,gross income minus building depreciation plus land depreciation,gross income minus expenses minus building depreciation,d,
Florida Real Estate Postlicensing for Sales Associates,11.8,"As a general rule, in deriving taxable income on an investment property, it is legal to",deduct principal and interest payments from income,deduct principal payments from income,deduct interest payments from income,deduct principal and interest payments from income and capital gain,c,
Florida Real Estate Postlicensing for Sales Associates,11.9,Which of the following is true of the tax treatment of a principal residence?,The owner may deduct the property's interest and principal from ordinary income,The owner may depreciate the property and deduct depreciation expenses,The owner can deduct any capital gain when the property is sold,The owner may be able to exclude capital gain from taxable income when the property is sold,d,
Florida Real Estate Postlicensing for Sales Associates,11.10,"An investment property seller pays $14,000 in closing costs. These costs",may be deducted from personal income,may be deducted from the property's income,may be deducted from the sale price for gains tax purposes,may be deducted from the adjusted basis for gains tax purposes,c,
Florida Real Estate Postlicensing for Sales Associates,11.11,Capital gain tax is figured by multiplying one's tax bracket times,the sum of the beginning basis plus gain,the difference between net sale proceeds and adjusted basis,the sum of net sale proceeds and capital gain,the difference between net sale proceeds and capital gain,b,
Florida Real Estate Postlicensing for Sales Associates,11.12,Cash flow is a measure of how much pre-tax or after-tax cash an investment property generates. To derive cash flow it is therefore necessary to exclude,cost recovery expense,interest expense,loan principal payments,net operating income,a,
Florida Real Estate Postlicensing for Sales Associates,11.13,One way investors measure the yield of an investment is by,dividing net operating income by cash flow,multiplying the investor's required yield times after-tax cash flow,dividing cash flow by the investor's equity,multiplying cash flow times the price paid for the property,c,
Florida Real Estate Postlicensing for Sales Associates,11.14,What is synonymous with depreciation?,Obsolescence,Capital gain,Gain on sale,Cost recovery,d,
Florida Real Estate Postlicensing for Sales Associates,11.15,The basic formula for adjusted basis is:   Beginning basis + capital improvements -_______________,Depreciation,Cash and debt obligations,Legal and recording fees,Appreciation,a,
Florida Real Estate Postlicensing for Sales Associates,11.16,Tax law provides an exclusion of ______ for an individual taxpayer and ______ for married taxpayers filing jointly,"$100,000; $500,000","$250,000; $500,000","$150,000; $600,000","$300,000; $600,000",b,
Florida Real Estate Postlicensing for Sales Associates,11.17,What is total appreciation?,It is an increase over the current price found by dividing the estimated total appreciation by the original price,It is a percentage increase over the original price found by dividing the estimated total appreciation by the current price,It is a percentage increase over the original price found by dividing the estimated total appreciation by the original price,It is an increase over the original price found by dividing the estimated total appreciation by the current price,c,
Florida Real Estate Postlicensing for Sales Associates,11.18,What is another name for a tax-deferred exchange?,Starker 1031 exchange,Section 1060 exchange,Capital gains exchange,Gain on sale exchange,a,
Florida Real Estate Postlicensing for Sales Associates,12.1,What will likely happen if a homeowner lets his or her homeowners’ insurance coverage lapse?,The mortgage lender will place coverage on the home,The mortgage lender will foreclose on the home,The home will not be protected if there is a flood,The homeowner will not be allowed to purchase a new policy,a,
Florida Real Estate Postlicensing for Sales Associates,12.2,"Depending on a home’s location, a mortgage lender may require the borrower to carry",liability insurance,health insurance,personal property insurance,flood insurance,d,
Florida Real Estate Postlicensing for Sales Associates,12.3,Which of the following would NOT be handled by an independent insurance agent?,Comparison shopping for policy terms and prices,Providing loss prevention advice,Helping with a loss or claim,Offering coverage from a company who only employs its own agents,d,
Florida Real Estate Postlicensing for Sales Associates,12.4,"If a homeowner wanted coverage for his home and all structures on the property as well as coverage in case a visitor is injured on his property, what type of policy should he buy?",Dwelling,Monoline,Package,Liability,c,
Florida Real Estate Postlicensing for Sales Associates,12.5,Which homeowners’ policy covers condominiums?,HO-3,HO-4,HO-5,HO-6,d,
Florida Real Estate Postlicensing for Sales Associates,12.6,Which homeowners’ policy covers older homes with replacement costs higher than the home's market value?,HO-4,HO-5,HO-8,HO-6,c,
Florida Real Estate Postlicensing for Sales Associates,12.7,Which homeowners’ policy is also known as renters’ insurance?,HO-1,HO-3,HO-4,HO-5,c,
Florida Real Estate Postlicensing for Sales Associates,12.8,Which of the following is a true statement about the “80% rule” for homeowner’s policies?,80% of replacement value is the maximum an insurance company will pay,"If insured for less than 80% of replacement cost, a home’s coverage will include a deduction for depreciation","If insured for 80% of replacement cost, a home is covered for the full cost of replacement",Insurance companies will not insure residences for less than 80% of their replacement cost,b,
Florida Real Estate Postlicensing for Sales Associates,12.9,A limitation of coverage on an insurance policy is called a(n),deductible,condition,exclusion,package,c,
Florida Real Estate Postlicensing for Sales Associates,12.10,Which of the following is not covered in the standard HO-1 policy? ,Damage caused by terrorism,Damage caused by aircraft,Damage caused by cars,Damage caused by earthquakes,d,
Florida Real Estate Postlicensing for Sales Associates,12.11,Flood insurance,is a regular part of all homeowners’ policies,can only be purchased from FEMA,is paid by the state for property in a flood zone,is required in high-risk flood hazard areas for properties finances by federally backed mortgage loans,d,
Florida Real Estate Postlicensing for Sales Associates,12.12,Which of the following is NOT true regarding flood insurance ,Flood insurance is purchased from the same providers as homeowners’ insurance,Flood insurance is sold by the NFIP,Flood insurance may be required by mortgage lenders for properties in the SFHA,Flood insurance is designed to reduce the impact of flooding on public and private buildings,b,
Florida Real Estate Postlicensing for Sales Associates,12.13,Brokers should do all of the following EXCEPT,assist clients with determining if a property is located in a flood zone,omit information indicating a property is in a flood zone because it is the buyer’s responsibility to discover during the DDP,ask a seller client if the client’s property is covered by flood insurance,check flood maps and be familiar with the flood zones in their market area,b,
Florida Real Estate Postlicensing for Sales Associates,12.14,Insurance companies may remove coverage for certain perils when a commercial property has been vacant for,one year,120 days,90 days,60 days,d,
Florida Real Estate Postlicensing for Sales Associates,12.15,All of the following can impact the insurability of a property EXCEPT,certain dog breeds,presence of a metal roof,claims filed by the owner,claims filed on the property,b,
Florida Real Estate Postlicensing for Sales Associates,12.16,An unoccupied property is different from a vacant property in that,the water is still turned on,the property is rented for at least a year,the property is furnished so the owners could return at any time,the property has been condemned by the city,c,
Florida Real Estate Postlicensing for Sales Associates,12.17,The CLUE report,is required to be purchased along with homeowners’ insurance,"goes back for up to seven years, listing both personal property and personal auto claims",is short for the comprehensive loss underwriting event report,is available for free from the FEMA website,b,
Florida Real Estate Postlicensing for Sales Associates,12.18,A homeowner who allows the buyer to move in early (early possession) should ,purchase a renter’s policy,add an exclusion to the homeowner’s HO-3 policy,cancel the homeowner’s insurance three days after the buyer takes early possession,purchase a landlord’s policy,d,
Florida Real Estate Postlicensing for Sales Associates,12.19,Insurance policies can either be package or ______ policies,personal property,monoline,all coverage,dwelling,b,
Florida Real Estate Postlicensing for Sales Associates,12.20,The Special Flood Hazard Area (SFHA) has a ____ annual chance of flooding,1%,5%,90%,99%,a,
Florida Real Estate Postlicensing for Sales Associates,13.1,"Of the following risk management strategies, the one that aims at minimizing both the severity and the likelihood of loss is",avoidance,reduction,transference,retention,b,
Florida Real Estate Postlicensing for Sales Associates,13.2,Insurance is a method of,risk elimination,risk mitigation,risk outsourcing,risk acceptance,c,
Florida Real Estate Postlicensing for Sales Associates,13.3,How does disclosure manage risk?,It deflects and reduces risk by preventing others from claiming they were misled,It eliminates the risk of committing an error,It accepts the risk of revealing confidential information,It transfers the risk of a code violation to the client,a,
Florida Real Estate Postlicensing for Sales Associates,13.4,Which of the following statements about a company procedures manual as a risk management device is true?,It places all the responsibility for compliance on the broker,It relieves the licensee of responsibility for knowing and obeying the law,It can be a guide to compliance with the law,It adds to the risk of misleading the public,c,
Florida Real Estate Postlicensing for Sales Associates,13.5,In what sense is the use of standardized forms a risk management procedure?,It eliminates the risk of being unable to draft a contract correctly,It reduces the risk of losing a client by having to make a referral to an attorney,It reduces the risk of committing an unauthorized practice of law,It eliminates the risk of wasting valuable time in creating custom forms,c,
Florida Real Estate Postlicensing for Sales Associates,13.6,"Keeping thorough records of every transaction is not only a risk management technique, it is",good for company morale,necessary for obtaining market share,a technique for discovering market trends,a legal requirement,d,
Florida Real Estate Postlicensing for Sales Associates,13.7,Which of the following communication records must (as opposed to should) be kept?,Notes on every conversation,Copies of required communications to principals,Notes from company training sessions,Business cards of licensees one meets at open houses,b,
Florida Real Estate Postlicensing for Sales Associates,13.8,The standard E & O policy covers damages resulting from,failure to disclose an environmental condition,antitrust violations,mishandling of earnest money deposits,"negligence, error or omission in carrying out professional services",d,
Florida Real Estate Postlicensing for Sales Associates,13.9,Which of the following is a common risk relating to the agency relationship?,Failing to inform and disclose properly,Failing to take a personal interest in a transaction,Acting as an exclusive agent without an oral agency agreement,Forgetting to record the listing agreement,a,
Florida Real Estate Postlicensing for Sales Associates,13.10,"Even after giving buyer and seller the required information about property condition disclosures, the licensee may still be subject to legal action for",failing to detect customer misrepresentations,failing to disclose known adverse facts,relying on publicly available market information,advising the purchaser to exercise due diligence,b,
Florida Real Estate Postlicensing for Sales Associates,13.11,"In performing a comparative market analysis, a licensee must be careful to","use the term ""market value"" whenever possible in the report",show a low suggested selling price to avoid a complaint of misrepresenting the value,include the results of a certified appraisal in the analysis,avoid creating a false impression that the licensee is a certified appraiser,d,
Florida Real Estate Postlicensing for Sales Associates,13.12,"In fulfilling a listing agreement, one of the major risk areas is",finding a buyer who turns out to be unqualified,exceeding the authority of the agreement,showing the property without the presence of the owner,cooperating with other licensees,b,
Florida Real Estate Postlicensing for Sales Associates,13.13,A simple way of reducing the risk of committing an error or omission in the contracting process is,"use a checklist of all items, contingencies, dates and responsibilities that must be met",delegate some of your responsibilities to the licensee who represents the other party in the contract,call the buyer and seller daily to check on progress,cut the list of necessary tasks down to a few essentials and concentrate on tracking those,a,
Florida Real Estate Postlicensing for Sales Associates,13.14,"Regarding contracts and forms,",once written and signed they cannot be changed except by a lawyer,real estate licensees may alter forms but not contracts,whoever originates them can make changes without the risk of unauthorized practice of law,the principals may make changes as long as they sign or initial each change,d,
Florida Real Estate Postlicensing for Sales Associates,13.15,The best way to minimize the risk of violating fair housing laws is to,deal only with consumers who do not belong to a protected class,obtain education in the content and intent of the laws,make sure there is always a witness present at all meetings with consumers,stay away from transactions involving public housing,b,
Florida Real Estate Postlicensing for Sales Associates,13.16,A licensee risks violating antitrust law by,being present at a conversation where the setting of commission rates is discussed,being present at a discussion of antitrust laws,charging a commission rate that happens to be the same as that charged by another firm,cooperating with another firm to do market research,a,
Florida Real Estate Postlicensing for Sales Associates,13.17,How is an intentional misrepresentation penalized?,"License discipline, fines, and possible incarceration","License discipline and fines, but no incarceration",License discipline only,Fines only,a,
Florida Real Estate Postlicensing for Sales Associates,13.18,All of the following are areas of risk for unintentional misrepresentation EXCEPT,measuring and reporting property dimensions,describing properties and amenities,stating that a client should seek legal counsel,making statements about the presence or absence of hazardous substances,c,
Florida Real Estate Postlicensing for Sales Associates,13.19,"To reduce risks inherent in reporting transaction progress to a client, the licensee should","make reports orally only, never in writing",leave progress reporting to the inspectors and other experts,advise the client that it is company policy to make no progress reports until the contingency period is over,avoid statements of opinion and speculation in all reports,d,
Florida Real Estate Postlicensing for Sales Associates,13.20,How does sharing the qualifying function with a lender protect a licensee?,It guarantees that a buyer will have a loan,It reduces the chance of presenting an offer from an unqualified buyer,It relieves the licensee of his or her due diligence responsibilities,It allows the licensee to avoid asking embarrassing questions,b,
Florida Real Estate Postlicensing for Sales Associates,13.21,General liability insurance coverage does not cover ________,professional liability,risks incurred by property owner when public enters his or her property,public liability,medical expenses resulting from owner negligence,a,
Florida Real Estate Postlicensing for Sales Associates,13.22,The insurance coverage needed if an employee is injured at work is called ______,casualty insurance,consequential loss,workers’ compensation,injury insurance,c,
Florida Real Estate Postlicensing for Sales Associates,13.23,A surety bond provides coverage against losses resulting from negligent or _____ acts of an employee,dangerous,harmful,medical,criminal,d,
Florida Real Estate Postlicensing for Sales Associates,13.24,How long should a licensee maintain client confidentiality regarding their listing agreement?,Up until the listing agreement is terminated,Forever,180 days after a listing agreement is ended,90 days after the listing agreement ends,b,
Florida Real Estate Postlicensing for Sales Associates,13.25,Why is the time period of contingencies critical?,Because of the “time is of the essence” clause,Because there are deadlines,It does not matter,Because transactions have to close quickly,a,
Florida Real Estate Postlicensing for Sales Associates,14.1,Property managers have a _______ relationship with the property owner,non-binding,partnership,fiduciary,subagency,c,
Florida Real Estate Postlicensing for Sales Associates,14.2,One of the property manager’s fundamental responsibilities is,obtaining construction loans for the principal,financial reporting to the principal,finding a buyer for the property,maintaining good standing in a managers’ professional association,b,
Florida Real Estate Postlicensing for Sales Associates,14.3,Effective gross income is defined as,the total of scheduled rents,the total of all rents and revenues generated by a property,potential gross income minus debt service and reserves,"revenue from all sources minus losses from uncollected rents, vacancies, and evictions",d,
Florida Real Estate Postlicensing for Sales Associates,14.4,The efficiency of marketing activities can be measured in terms of,cost per tenant prospect generated per lease,number of ads produced per marketing dollar,dollars expended per square foot of vacant space,percentage of reserves expended on marketing,a,
Florida Real Estate Postlicensing for Sales Associates,14.5,"If a property’s vacancy rate is significantly lower than market rates, it may be a sign that the manager needs to",lower rental rates,raise rental rates,find better tenants,improve management quality,b,
Florida Real Estate Postlicensing for Sales Associates,14.6,Why does a manager need to keep tenants happy?,Happy tenants make fewer demands for services,Managers are contractually required to please tenants,Unhappy tenants make the owner look bad,High tenant turnover increases expenses and reduces profits,d,
Florida Real Estate Postlicensing for Sales Associates,14.7,What are the three kinds of maintenance a manager has to carry out for a managed property?,"Constructive, deconstructive, and reconstructive","Routine, preventive, and corrective","Scheduled, planned, and improvised","Emergency, elective, and optional",b,
Florida Real Estate Postlicensing for Sales Associates,14.8,The Americans with Disabilities Act requires property managers to,ensure that disabled employees have the same level of access to facilities that all employees have,hire the disabled whenever possible,"remove all existing barriers to the free movement of disabled persons within the property, regardless of the cost",remodel the ground floor of the property in accordance with ADA standards if it was built before 1978,a,
Florida Real Estate Postlicensing for Sales Associates,14.9,Which of the following statements about the property manager’s responsibility for security and safety is true?,The manager has no responsibilities for building safety beyond ensuring that fire doors and sprinklers are working,The manager’s security responsibilities are limited to the common areas,"A court may hold the manager responsible for the physical safety of tenants, employees, and customers in leased premises",The manager’s security responsibilities are limited to tenants and their employees in their leased premises,c,
Florida Real Estate Postlicensing for Sales Associates,14.10,Commercial fire and hazard insurance policies usually require coverage to equal at least 80 percent of the property’s,replacement value,reproduction value,original cost,depreciated basis,a,
Florida Real Estate Postlicensing for Sales Associates,14.11,Trust funds to be handled by a property manager are likely to include all of the following except,rents collected from tenants,cash for the management firm’s operating expenses,security deposits,capital contributions from the property owner,b,
Florida Real Estate Postlicensing for Sales Associates,14.12,What kind of agency is commonly created by a management agreement?,Universal,Specific,General,Vicarious,c,
Florida Real Estate Postlicensing for Sales Associates,14.13,"The rights, duties, and liabilities of the landlord and manager are",apportioned under the terms of the management contract,dictated by common law,identical,regulated by the Universal Landlord Tenant Relations Act,a,
Florida Real Estate Postlicensing for Sales Associates,14.14,Which of the following describes a gross lease?,The tenant pays a base rent plus some or all of the operating expenses,"The tenant pays a fixed rent, and the landlord pays all operating expenses",The tenant pays a base rent plus an amount based on income generated in the leased space,The tenant pays a rent that increases at specified times over the lease term,b,
Florida Real Estate Postlicensing for Sales Associates,14.15,"If an apartment contains a refrigerator that is not included in the lease,",the lessee is required to buy it from the landlord,the landlord is required to remove it,the lease is invalidated because of an incomplete property description,the property manager does not have to maintain it,d,
Florida Real Estate Postlicensing for Sales Associates,14.16,A basic responsibility of a landlord is to,provide leased space at market rental rates,deliver a habitable property,keep the rental space freshly painted,refrain from entering the leased space at any time during the lease term,b,
Florida Real Estate Postlicensing for Sales Associates,14.17,How does a constructive eviction occur?,A landlord obtains a court order to force the tenant to vacate the leased premises,A court officer forcibly removes the tenant from the premises,A tenant declares a landlord in default and vacates the leased premises,A landlord declares a tenant in default and takes possession of the leased premises,c,
Florida Real Estate Postlicensing for Sales Associates,14.18,Among the essential elements of a management plan is consideration of,the competitive market for the property,the property manager’s career goals,the property owner’s net worth,the management firm’s income goals,a,
Florida Real Estate Postlicensing for Sales Associates,14.19,A ______ manages a property for one or more owners,building manager,maintenance manager,property manager,rental agent,c,
Florida Real Estate Postlicensing for Sales Associates,14.20,The Equal Credit Opportunity Act ensures that,all property managers evaluate potential tenants fairly and equally,less-qualified tenants be given easier application guidelines,all real estate agents treat clients equally,applicants get different opportunities based on their credit score tiers,a,
Florida Real Estate Postlicensing for Sales Associates,14.21,"If a landlord wants to evict a tenant, their first step is to _____.",have a court issue a judgment for possession,serve notice on the tenant a specified number of days before beginning the eviction suit,require the tenant to vacate,have a sheriff forcibly remove a tenant,b,
Florida Real Estate Postlicensing for Sales Associates,14.22,A resident manager typically ______.,lives on the property,manages a single large property,prepares retail leases for their tenants,manages commercial properties,a,
Florida Real Estate Postlicensing for Sales Associates,14.23,What happens to a lease if the landlord dies during the lease term?,The lease will keep going no matter what,The lease will terminate 180 days after the death,The lease will be terminated if it was leased under a life estate,The lease will remain intact and the tenant will receive their security deposit back early,c,
Florida Real Estate Postlicensing for Sales Associates,14.24,Which of the following is a tenant’s responsibility?,Repair roof leaks,Keep the electrical systems in working order,Provide pest control,Use the property and the rooms only for their intended purposes,d,
Florida Real Estate Postlicensing for Sales Associates,14.25,A tenant must give a _____ notice when terminating a month-to-month lease,60-day,30-day,90-day,14-day,b,
Florida Real Estate Postlicensing for Sales Associates,15.1,You pass by a house with a prominent roof and large overhangs- what architectural style is this?,Cape cod,Georgian,Contemporary,Bungalow,d,
Florida Real Estate Postlicensing for Sales Associates,15.2,What type of roof is not suitable for shingles?,Flat,Gothic,Felt,Pitched,a,
Florida Real Estate Postlicensing for Sales Associates,15.3,A ____ recirculates heated air,heat pump,return,steam pump,hot water heater,a,
